symbol,fiscalDateEnding,reportedCurrency,totalRevenue,costOfRevenue,grossProfit,operatingExpenses,operatingIncome,researchAndDevelopment,sellingGeneralAndAdministrative,netIncome,grossMarginPct,revenueGrowthQoQPct,revenueGrowthYoYPct,operatingExpenseGrowthQoQPct,netIncomeGrowthQoQPct,operatingMarginPct,netProfitMarginPct,operatingExpenseRatioPct
LLY,2007-03-31,USD,4226100000.0,922500000.0,3303600000.0,2171000000.0,1132600000.0,834200000.0,1336800000.0,508700000.0,78.17136366863066,-0.4522648576072319,13.766925996715763,0.10143858354849655,284.50491307634167,26.80012304488772,12.037102766143725,51.37124062374293
LLY,2007-06-30,USD,4631000000.0,998900000.0,3632100000.0,2379100000.0,1253000000.0,854400000.0,1524700000.0,663600000.0,78.43014467717555,9.580937507394527,19.760014481884713,9.58544449562413,30.45016709258894,27.056791189807818,14.32951846253509,51.37335348736774
LLY,2007-09-30,USD,4586800000.0,1054600000.0,3532200000.0,2322300000.0,1209900000.0,844500000.0,1477800000.0,926300000.0,77.00793581581931,-0.9544374865039895,18.702932118733994,-2.3874574418897954,39.58710066305002,26.377866922473185,20.194907124792884,50.63006889334613
LLY,2007-12-31,USD,5189600000.0,1272800000.0,3916800000.0,2709400000.0,1207400000.0,953600000.0,1755800000.0,854400000.0,75.47402497302296,13.142059823842335,22.243422137422563,16.668819704603187,-7.76206412609306,23.26576229381841,16.463696624017267,52.208262679204566
LLY,2008-03-31,USD,4807600000.0,1111300000.0,3696300000.0,2427600000.0,1268700000.0,877100000.0,1550500000.0,1064300000.0,76.88451618271071,-7.3608755973485485,13.759731194245294,-10.400826751310255,24.566947565543074,26.389466677760215,22.137865047008905,50.495049504950494
LLY,2008-06-30,USD,5150400000.0,1200900000.0,3949500000.0,2651600000.0,1297900000.0,951500000.0,1700100000.0,958800000.0,76.68336439888164,7.130376903236546,11.215720146836539,9.227220299884653,-9.912618622568825,25.199984467225846,18.616029822926375,51.48337993165579
LLY,2008-09-30,USD,5209500000.0,1155200000.0,4054300000.0,2602200000.0,1452100000.0,953000000.0,1649200000.0,-465600000.0,77.82512717151359,1.1474836905871477,13.575913490886894,-1.863026097450593,-148.56070087609513,27.874076206929647,-8.937517995968904,49.951050964583935
LLY,2008-12-31,USD,5210500000.0,915400000.0,4295100000.0,2785900000.0,1509200000.0,1059300000.0,1726600000.0,-3629400000.0,82.4316284425679,0.01919570016315486,0.4027285339910591,7.059411267389137,679.5103092783505,28.964590730256212,-69.65550331062278,53.46703771231168
LLY,2009-03-31,USD,5047000000.0,816400000.0,4230600000.0,2476500000.0,1754100000.0,947300000.0,1529200000.0,1313100000.0,83.82405389340202,-3.137894635831495,4.979615608619681,-11.10592627158189,-136.17953380724086,34.75530017832376,26.01743610065385,49.06875371507826
LLY,2009-06-30,USD,5292800000.0,947400000.0,4345400000.0,2748600000.0,1596800000.0,1040400000.0,1708200000.0,1158500000.0,82.1002116082225,4.870219932633257,2.7648337993165573,10.987280436099333,-11.773665372020414,30.169286577992743,21.88822551390568,51.930925030229744
LLY,2009-09-30,USD,5562000000.0,1051900000.0,4510100000.0,2823900000.0,1686200000.0,1122100000.0,1701800000.0,941800000.0,81.08773822366055,5.086154776299878,6.766484307515119,2.7395765116786652,-18.705222270176957,30.316432937792158,16.93275800071917,50.771305285868394
LLY,2009-12-31,USD,5934200000.0,1431300000.0,4502900000.0,3170000000.0,1332900000.0,1216700000.0,1953300000.0,915400000.0,75.88048936672172,6.691837468536499,13.889262066980134,12.25609972024506,-2.8031429178169476,22.461325873748777,15.425836675541774,53.419163492972935
LLY,2010-03-31,USD,5485500000.0,1122500000.0,4363000000.0,2653500000.0,1709500000.0,1039100000.0,1614400000.0,1248100000.0,79.53696107920882,-7.561255097570019,8.68832970081237,-16.293375394321764,36.344767314835046,31.1639777595479,22.75271169446723,48.372983319660925
LLY,2010-06-30,USD,5748700000.0,1023900000.0,4724800000.0,2942600000.0,1782200000.0,1187200000.0,1755400000.0,1348900000.0,82.18901664724198,4.798104092607791,8.613588270858518,10.895044281138123,8.076275939427923,31.00179170942996,23.46443543757719,51.187224937812026
LLY,2010-09-30,USD,5654800000.0,987600000.0,4667200000.0,2914700000.0,1752500000.0,1219800000.0,1694900000.0,1302900000.0,82.53519134186885,-1.6334127715831426,1.6684645810859378,-0.9481410997077444,-3.4101860775446635,30.991370163401005,23.040602673834616,51.54382117846785
LLY,2010-12-31,USD,6187000000.0,1232200000.0,4954800000.0,3426800000.0,1528000000.0,1438100000.0,1988700000.0,1169600000.0,80.08404719573299,9.411473438494733,4.260051902531092,17.569561189830864,-10.231023102310232,24.696945207693553,18.90415387101988,55.38710198803943
LLY,2011-03-31,USD,5839200000.0,1180100000.0,4659100000.0,2909700000.0,1749400000.0,1124000000.0,1785700000.0,1055900000.0,79.79003973147006,-5.621464360756423,6.4479081214109835,-15.08987977121513,-9.721272229822164,29.95958350458967,18.08295656939307,49.83045622688039
LLY,2011-06-30,USD,6252800000.0,1228000000.0,5024800000.0,3303600000.0,1721200000.0,1260600000.0,2043000000.0,1197300000.0,80.36079836233367,7.083162076996841,8.76893906448415,13.53747809052479,13.39141964201156,27.526867963152508,19.148221596724667,52.83393039918116
LLY,2011-09-30,USD,6147900000.0,1338100000.0,4809800000.0,3198700000.0,1611100000.0,1280900000.0,1917800000.0,1236300000.0,78.2348444184193,-1.6776484135107461,8.720025465091608,-3.1753238890906865,3.2573289902280145,26.205696254005435,20.109305616551993,52.02914816441386
LLY,2011-12-31,USD,6046600000.0,1321700000.0,4724900000.0,3488700000.0,1236200000.0,1355300000.0,2133400000.0,858200000.0,78.14143485595211,-1.6477171066543006,-2.26927428479069,9.066183136899376,-30.58319178192995,20.44454734892336,14.193100254688584,57.69688750702874
LLY,2012-03-31,USD,5602000000.0,1197900000.0,4404100000.0,2999000000.0,1405100000.0,1151500000.0,1847500000.0,1011100000.0,78.61656551231702,-7.35289253464757,-4.062200301411156,-14.036747212428702,17.81635982288512,25.082113530881827,18.04891110317744,53.534451981435204
LLY,2012-06-30,USD,5600700000.0,1146700000.0,4454000000.0,3251800000.0,1202200000.0,1320700000.0,1931100000.0,923600000.0,79.52577356401879,-0.02320599785791133,-10.428927840327528,8.429476492164056,-8.65394125210167,21.465173996107627,16.49079579338297,58.060599567911154
LLY,2012-09-30,USD,5443300000.0,1203600000.0,4239700000.0,3100200000.0,1139500000.0,1342800000.0,1757400000.0,1326600000.0,77.8884132787096,-2.810362990340498,-11.460824021210492,-4.662033335383475,43.633607622347334,20.933992247349952,24.371245384233827,56.95442103135965
LLY,2012-12-31,USD,5957400000.0,1248300000.0,4709100000.0,3440600000.0,1268500000.0,1463100000.0,1977500000.0,827300000.0,79.04622822036458,9.444638362757885,-1.4752092084807988,10.979936778272359,-37.637569727121964,21.292845872360424,13.88693054016853,57.753382348004166
LLY,2013-03-31,USD,5602000000.0,1158300000.0,4443700000.0,3000100000.0,1443600000.0,1348100000.0,1652000000.0,1548000000.0,79.32345590860407,-5.96568973041931,0.0,-12.802999476835431,87.11471050404931,25.769368082827558,27.63298821849339,53.554087825776506
LLY,2013-06-30,USD,5929700000.0,1165200000.0,4764500000.0,3198000000.0,1566500000.0,1330400000.0,1867600000.0,1206200000.0,80.34976474357893,5.849696536951088,5.874265716785398,6.596446785107157,-22.08010335917313,26.417862623741506,20.341669898983085,53.931902119837424
LLY,2013-09-30,USD,5772600000.0,1198100000.0,4574500000.0,3029800000.0,1544700000.0,1377400000.0,1652400000.0,1203100000.0,79.24505422166787,-2.649375179182756,6.049639005750196,-5.259537210756726,-0.257005471729399,26.759172643176388,20.84156186120639,52.48588157849149
LLY,2013-12-31,USD,5808800000.0,1386500000.0,4422300000.0,3429000000.0,993300000.0,1475400000.0,1953600000.0,727500000.0,76.13104255612174,0.6271004400097091,-2.4943767415315454,13.175787180671982,-39.53121103815144,17.099917366753893,12.524101363448562,59.03112518936785
LLY,2014-03-31,USD,4683100000.0,1222700000.0,3460400000.0,2594200000.0,866200000.0,1109300000.0,1484900000.0,727900000.0,73.89122589737566,-19.379217738603494,-16.40307033202427,-24.34529017206183,0.05498281786942005,18.49629518908415,15.543123144925369,55.39493070829151
LLY,2014-06-30,USD,4935600000.0,1189700000.0,3745900000.0,2859300000.0,886600000.0,1195400000.0,1663900000.0,733500000.0,75.89553448415593,5.391727701736038,-16.76476044319274,10.218949965307234,0.7693364473141839,17.963368182186564,14.861415025528812,57.93216630196937
LLY,2014-09-30,USD,4875600000.0,1267000000.0,3608600000.0,2915300000.0,693300000.0,1243200000.0,1672100000.0,500600000.0,74.01345475428666,-1.2156576707999078,-15.5389252676437,1.9585213164061033,-31.75187457396046,14.219788333743539,10.267454262039543,59.79366642054311
LLY,2014-12-31,USD,5121300000.0,1253100000.0,3868200000.0,2985600000.0,882600000.0,1185700000.0,1799900000.0,428500000.0,75.53160330384863,5.039379768643859,-11.835490979203966,2.4114156347545768,-14.402716739912103,17.2339054536934,8.367016187296194,58.29769785015524
LLY,2015-03-31,USD,4644700000.0,1192700000.0,3452000000.0,2562800000.0,889200000.0,1039300000.0,1523500000.0,529500000.0,74.32126940383664,-9.306230839825824,-0.8199696782046129,-14.161307609860662,23.5705950991832,19.14440114539152,11.400090425646436,55.17686825844511
LLY,2015-06-30,USD,4978700000.0,1218400000.0,3760300000.0,2804900000.0,955400000.0,1169500000.0,1635400000.0,600800000.0,75.52774820736336,7.190991883221742,0.873247426857926,9.44669892305292,13.465533522190754,19.189748327876753,12.067407154478078,56.33799987948661
LLY,2015-09-30,USD,4959700000.0,1236900000.0,3722800000.0,2719100000.0,1003700000.0,1143400000.0,1575700000.0,799700000.0,75.0609915922334,-0.38162572559101715,1.724915907785718,-3.058932582266749,33.105858854860195,20.23711111559167,16.123959110430068,54.823880476641726
LLY,2015-12-31,USD,5375600000.0,1389200000.0,3986400000.0,3242600000.0,743800000.0,1444200000.0,1798400000.0,478400000.0,74.15730337078652,8.385587837974073,4.965536094351042,19.252693906071872,-40.1775665874703,13.83659498474589,8.899471686881464,60.320708386040636
LLY,2016-03-31,USD,4865100000.0,1323000000.0,3542100000.0,2694900000.0,847200000.0,1221000000.0,1473900000.0,440100000.0,72.80631436147253,-9.49661433142347,4.745193446293627,-16.890766668722634,-8.005852842809368,17.41382499845841,9.046062773632608,55.39248936301412
